ENTIDAD,NOM_ENT,MUN,NOM_MUN,POBTOT,POBFEM,POBMAS,POB0_14,POB15_64,POB65_MAS,PROM_HNV,PCON_DISC,PCLIM_PMEN,GRAPROES,GRAPROES_F,GRAPROES_M,PSINDER,PDER_SS
26,Sonora,17,Caborca,759,360,399,196,522,41,2.18,59,2,7.22,7.52,6.95,355,404
26,Sonora,17,Caborca,15,8,7,3,12,0,1.4,0,0,8.92,9.2,8.71,1,14
26,Sonora,17,Caborca,9,4,5,1,8,0,0.25,0,0,13.63,12.5,14.75,1,8
26,Sonora,17,Caborca,13,4,9,2,10,1,2,0,0,6.73,5,7.38,1,12
26,Sonora,17,Caborca,7,2,5,0,7,0,4.5,0,0,6.57,9,5.6,0,7
26,Sonora,17,Caborca,321,174,147,89,209,23,2.32,25,2,8.68,8.58,8.78,64,257
26,Sonora,17,Caborca,12,8,4,2,8,2,1.88,0,0,8.2,9,6.33,0,12
26,Sonora,17,Caborca,10,5,5,3,6,1,2.25,0,0,7.43,7.75,7,3,7
26,Sonora,17,Caborca,1602,785,817,524,990,88,2.48,35,6,7.83,7.57,8.06,376,1226
26,Sonora,17,Caborca,36,19,17,9,21,6,2.31,5,0,5.33,6.92,3.86,13,23
26,Sonora,17,Caborca,11,5,6,5,6,0,1.33,0,1,6.5,6,6.75,5,6
26,Sonora,17,Caborca,498,239,259,132,327,39,2.52,26,4,6.86,6.49,7.2,130,368
26,Sonora,17,Caborca,15,5,10,2,11,2,2.5,0,0,8,9.75,7.22,2,13
26,Sonora,17,Caborca,8,3,5,2,4,2,4,0,0,3.5,4,3.25,4,4
26,Sonora,17,Caborca,584,295,289,185,371,28,2.45,51,3,8.12,8.45,7.8,114,469
26,Sonora,17,Caborca,1630,820,810,500,1042,88,2.4,76,21,7.74,7.56,7.92,397,1233
26,Sonora,17,Caborca,7,3,4,0,5,2,2.33,0,0,5.57,9.33,2.75,3,4
26,Sonora,17,Caborca,13,1,12,4,9,0,4,0,0,5.11,6,5,0,13
26,Sonora,17,Caborca,438,217,221,142,278,18,2.56,9,6,6.43,6.5,6.36,117,321
26,Sonora,17,Caborca,109,55,54,40,64,5,2.64,4,1,6.58,6.63,6.54,44,65
26,Sonora,17,Caborca,18,7,11,3,15,0,2.33,0,1,8.27,7.83,8.56,1,17
26,Sonora,17,Caborca,14,6,8,4,10,0,1.8,0,0,9.1,8.2,10,7,7
26,Sonora,17,Caborca,10,4,6,1,9,0,2.33,0,0,6.67,6.33,6.83,6,4
26,Sonora,17,Caborca,17,8,9,5,7,5,2.88,2,0,7.08,7.5,6.25,9,8
26,Sonora,17,Caborca,215,80,135,59,142,14,3.13,7,5,7.5,7.45,7.52,93,122
26,Sonora,17,Caborca,128,64,64,29,89,10,2.47,2,0,6.32,6.13,6.5,43,85
26,Sonora,17,Caborca,9,2,7,2,6,1,2,0,1,5.86,3,6.33,1,8
26,Sonora,17,Caborca,14,6,8,4,10,0,1.5,0,0,12.8,13.75,12.17,4,10
26,Sonora,17,Caborca,21,10,11,4,15,2,2.89,0,0,7.88,7.88,7.89,12,9
26,Sonora,17,Caborca,34,19,15,13,19,2,1.73,1,0,7.9,7.7,8.09,15,19
26,Sonora,17,Caborca,5159,2538,2621,1616,3348,192,2.38,169,49,7.41,7.5,7.31,1345,3808
26,Sonora,17,Caborca,93,55,38,38,54,1,1.85,0,0,7.24,6.96,7.52,14,79
26,Sonora,17,Caborca,11,7,4,3,7,1,2,1,0,5.25,2.25,8.25,0,11
26,Sonora,17,Caborca,574,299,275,171,363,40,2.61,39,0,7.12,7.12,7.12,330,244
26,Sonora,17,Caborca,13,5,8,5,6,2,3.5,0,0,6.88,7,6.8,2,11
26,Sonora,17,Caborca,8,3,5,2,6,0,2.33,0,0,4,5,3,1,7
26,Sonora,17,Caborca,269,125,144,72,183,14,2.83,18,5,6.96,6.93,7,68,201
26,Sonora,17,Caborca,294,154,140,98,180,16,2.46,12,3,6.35,6.57,6.13,50,244
26,Sonora,17,Caborca,21,10,11,5,15,1,1.88,1,0,6.19,5.57,6.67,13,7
26,Sonora,17,Caborca,10,5,5,4,5,1,2,1,0,7.67,8,7.5,5,5
26,Sonora,17,Caborca,7,3,4,1,6,0,3,1,0,6.17,7.5,5.5,1,6
26,Sonora,17,Caborca,35,10,25,0,35,0,3.4,0,0,8.34,8.1,8.44,0,35
26,Sonora,17,Caborca,11,4,7,2,7,2,3.5,0,0,7.44,8.5,6.6,9,2
26,Sonora,17,Caborca,18,6,12,7,11,0,2.5,0,0,9.45,10.67,8,17,1
26,Sonora,17,Caborca,406,191,215,120,260,26,2.68,10,6,6.72,6.5,6.91,90,316
26,Sonora,17,Caborca,135,72,63,49,80,6,2.25,4,0,6.78,6.08,7.39,70,65
26,Sonora,17,Caborca,9,5,4,4,4,1,3.33,1,0,2.8,3,2.5,7,2
26,Sonora,17,Caborca,16,7,9,7,9,0,4.5,0,0,7.78,7.5,7.86,4,12
26,Sonora,17,Caborca,411,210,201,119,266,26,2.24,9,6,7.85,7.79,7.91,104,307
26,Sonora,17,Caborca,646,318,328,177,420,49,2.37,55,6,7.4,7.05,7.73,115,531
26,Sonora,17,Caborca,22,12,10,11,11,0,2.13,0,0,6,7,4.8,15,7
26,Sonora,17,Caborca,8,5,3,2,6,0,1.67,0,0,6.83,7.67,6,4,4
26,Sonora,17,Caborca,333,155,178,97,215,21,2.88,23,9,5.98,5.92,6.04,127,206
26,Sonora,17,Caborca,172,96,76,56,114,2,2.45,3,3,8.41,8.14,8.73,25,147
26,Sonora,17,Caborca,85,31,54,14,68,3,2.63,4,0,6.85,6.27,7.1,2,83
26,Sonora,17,Caborca,11,5,6,5,6,0,1.67,0,0,6.5,6.33,6.67,7,4
26,Sonora,17,Caborca,69,33,36,19,44,6,2.58,1,2,6.24,6.58,5.92,50,19
26,Sonora,17,Caborca,38,17,21,10,23,5,2.57,2,3,5.93,6.42,5.53,13,25
26,Sonora,17,Caborca,10,4,6,3,7,0,1.67,0,0,9.14,6.5,10.2,6,4
26,Sonora,17,Caborca,9,5,4,1,6,2,2,0,0,8.63,8.5,8.75,2,7
26,Sonora,17,Caborca,69,29,40,24,44,1,2.21,1,0,6.78,7.39,6.37,11,58
26,Sonora,17,Caborca,9,7,2,4,5,0,2,0,0,5.8,7.33,3.5,0,9
26,Sonora,17,Caborca,7,3,4,2,5,0,1.67,0,0,5.6,6,5.33,1,6
26,Sonora,17,Caborca,276,150,126,94,171,11,1.95,5,1,6.93,7.29,6.52,54,222
26,Sonora,17,Caborca,495,251,244,140,298,54,2.7,16,7,7.42,7.58,7.26,164,328
26,Sonora,17,Caborca,5,3,2,0,5,0,1,0,0,6.8,7.33,6,4,1
26,Sonora,17,Caborca,176,88,88,52,104,20,2.37,20,2,7.08,7.13,7.03,50,126
26,Sonora,17,Caborca,17,9,8,3,14,0,3.5,1,0,6.43,4.5,7.88,1,16
26,Sonora,17,Caborca,7,1,6,2,5,0,2,0,0,9.2,16,7.5,1,6
26,Sonora,17,Caborca,35,20,15,11,21,3,2.25,1,0,7.92,9.57,5.6,6,29
26,Sonora,17,Caborca,28,12,16,7,21,0,1.73,0,0,7.2,7.78,6.73,2,26
26,Sonora,17,Caborca,15,5,10,4,11,0,5.75,1,0,5.64,4.5,6.29,5,10
26,Sonora,17,Caborca,858,441,417,280,525,53,2.39,13,7,5.98,6.01,5.95,242,616
26,Sonora,17,Caborca,47,23,24,10,30,7,2.86,1,2,5.27,4.18,6.2,21,26
26,Sonora,17,Caborca,5,2,3,0,4,1,2.5,0,0,8.6,14,5,1,4
26,Sonora,17,Caborca,253,120,133,69,165,19,2.53,9,3,6.54,6.62,6.46,142,111
26,Sonora,17,Caborca,11,1,10,0,10,1,3,0,0,5.27,9,4.9,0,11
26,Sonora,17,Caborca,50,21,29,15,33,2,2.8,1,0,7.49,7.67,7.35,1,49
26,Sonora,17,Caborca,14,7,7,6,8,0,2.33,0,0,9.5,9.67,9.4,0,14
26,Sonora,17,Caborca,15,6,9,4,7,4,3.4,2,0,9.27,9.6,9,9,6
26,Sonora,17,Caborca,28,13,15,9,18,1,2.44,0,0,6.47,5.88,6.91,1,27
26,Sonora,17,Caborca,13,8,5,2,10,1,3.17,0,0,7.64,6.67,8.8,1,12
26,Sonora,17,Caborca,7,3,4,0,7,0,3.33,0,0,9.14,8.33,9.75,2,5
26,Sonora,17,Caborca,11,6,5,2,9,0,1.6,0,0,4.78,5.2,4.25,4,7
26,Sonora,17,Caborca,11,4,7,4,6,1,3.75,0,0,8.71,7.33,9.75,1,10
26,Sonora,17,Caborca,18,8,10,6,12,0,3.4,0,0,9.25,8.4,9.86,1,17
26,Sonora,17,Caborca,577,277,300,154,378,45,2.52,7,5,6.73,6.79,6.68,143,434
26,Sonora,17,Caborca,96,44,52,22,67,7,2.41,2,1,5.96,5.86,6.05,49,47
26,Sonora,17,Caborca,33,3,30,1,31,1,2.67,0,0,7.63,5.67,7.83,5,28
26,Sonora,17,Caborca,8,4,4,1,6,1,2,1,0,9,8,9.75,4,4
26,Sonora,17,Caborca,13,7,6,2,8,3,2.33,0,0,6.91,6.83,7,4,9
26,Sonora,17,Caborca,7,3,4,1,4,2,0.5,2,0,3.33,6.5,1.75,2,5
26,Sonora,17,Caborca,29,12,17,9,19,1,1.75,2,1,5.6,6,5.38,14,15
26,Sonora,17,Caborca,36,20,16,12,24,0,1.5,0,0,6.92,7.92,5.92,27,9
26,Sonora,17,Caborca,11,5,6,2,9,0,1.4,0,0,7.67,6.75,8.4,3,8
26,Sonora,17,Caborca,14,8,6,5,8,1,1.6,0,0,6.44,7.8,4.75,1,13
26,Sonora,17,Caborca,27,6,21,4,23,0,1.6,0,0,7.91,7.4,8.06,4,23
26,Sonora,17,Caborca,14,7,7,5,8,1,3.8,0,0,6,5,6.8,3,11
26,Sonora,17,Caborca,14,4,10,4,9,1,2.33,0,0,7.5,10,6.43,9,5
26,Sonora,17,Caborca,788,393,395,239,493,56,2.65,30,8,7.46,7.42,7.5,290,498
26,Sonora,17,Caborca,12,7,5,4,8,0,1.5,0,0,6.13,7,5.25,0,12
26,Sonora,17,Caborca,6,2,4,0,4,2,0.5,1,0,4.33,7,3,3,3
26,Sonora,17,Caborca,10,4,6,3,7,0,1,0,0,7.43,7.75,7,0,10
26,Sonora,17,Caborca,151,79,72,46,95,10,2.05,11,1,7.06,6.64,7.48,88,63
26,Sonora,17,Caborca,12,4,8,2,10,0,2,0,0,8.6,7,9.29,0,12
26,Sonora,17,Caborca,28,15,13,7,17,4,2.45,0,0,10.24,10,10.45,2,26
26,Sonora,17,Caborca,6,2,4,2,4,0,2,1,1,7.25,9,6.67,3,3
26,Sonora,17,Caborca,14,6,8,2,10,2,2,0,0,8.17,8,8.29,4,10
26,Sonora,17,Caborca,21,13,8,5,15,1,1.5,0,0,9.63,9.82,9.2,1,20
26,Sonora,17,Caborca,107,12,95,0,107,0,3.75,0,0,8.16,7.58,8.23,0,107
26,Sonora,17,Caborca,21,9,12,4,16,1,2.75,1,0,6.12,6.67,5.5,4,17
26,Sonora,17,Caborca,71,31,40,14,53,4,2.44,1,1,6.51,6.46,6.55,22,49
26,Sonora,17,Caborca,8,3,5,2,6,0,1.33,1,0,6.67,7.33,6,3,5
26,Sonora,17,Caborca,80,39,41,20,52,8,3.28,8,1,5.83,5.15,6.35,7,73
26,Sonora,17,Caborca,8,4,4,2,6,0,2,0,0,8,9,7.5,1,7
26,Sonora,17,Caborca,28,2,26,0,28,0,2.5,0,0,4.86,3,5,1,27
26,Sonora,17,Caborca,12,6,6,4,8,0,1.2,0,0,8.5,5.5,11.5,12,0
26,Sonora,17,Caborca,14,3,11,1,12,1,1.33,0,0,6.31,6,6.4,0,14
26,Sonora,17,Caborca,22,10,12,6,15,1,2,0,0,6.88,8.5,5.9,6,16
26,Sonora,17,Caborca,8,3,5,2,4,2,4,0,0,6.67,6,6.8,4,4
26,Sonora,18,Cajeme,436484,221883,214601,99834,296090,40477,2.02,25835,6485,10.8,10.77,10.84,67319,368778
26,Sonora,18,Cajeme,329404,168547,160857,74286,225212,29834,1.95,18229,4917,11.22,11.13,11.31,47735,281323
26,Sonora,18,Cajeme,929,487,442,230,576,123,2.53,73,22,8.64,8.83,8.43,344,585
26,Sonora,18,Cajeme,1580,778,802,420,995,165,2.68,257,31,8.22,8.34,8.11,507,1073
26,Sonora,18,Cajeme,2054,1005,1049,581,1284,189,2.53,152,43,8.38,8.31,8.45,271,1780
26,Sonora,18,Cajeme,647,304,343,174,413,60,2.37,52,11,7.64,7.88,7.44,133,514
26,Sonora,18,Cajeme,117,62,55,25,74,18,2.39,11,2,8.54,8.39,8.72,27,90
26,Sonora,18,Cajeme,45,24,21,16,29,0,2.63,0,0,6.72,6.27,7.21,9,36
26,Sonora,18,Cajeme,451,203,248,105,292,54,2.32,25,3,8.08,8.42,7.84,120,331
26,Sonora,18,Cajeme,2493,1243,1250,545,1630,318,2.2,174,39,9.13,9.23,9.03,488,2005
26,Sonora,18,Cajeme,23,11,12,4,15,4,2.73,6,0,8.05,8.2,7.89,4,19
26,Sonora,18,Cajeme,28,11,17,5,19,4,2.11,0,0,9.17,10.44,8.36,10,18
26,Sonora,18,Cajeme,58,22,36,17,35,6,3,4,0,6.66,6.53,6.75,9,49
26,Sonora,18,Cajeme,64,26,38,11,46,7,2.35,5,3,9.7,9.18,10.06,13,51
26,Sonora,18,Cajeme,30,16,14,5,21,4,2.54,0,0,7.72,7.58,7.85,5,25
26,Sonora,18,Cajeme,7,3,4,0,7,0,2,0,0,8.71,8.33,9,0,7
26,Sonora,18,Cajeme,8,3,5,2,5,1,2,0,0,7.33,7.5,7.25,1,7
26,Sonora,18,Cajeme,42,13,29,14,24,4,4.25,5,1,4.71,4.63,4.75,5,37
26,Sonora,18,Cajeme,5,3,2,1,4,0,1,0,0,7.5,6,9,2,3
26,Sonora,18,Cajeme,7424,3682,3742,1618,4956,850,2.21,510,127,9.81,9.95,9.67,1367,6054
26,Sonora,18,Cajeme,1774,905,869,443,1102,229,2.51,81,23,8.45,8.58,8.32,347,1427
26,Sonora,18,Cajeme,172,80,92,43,102,27,3.03,12,1,7.06,7.18,6.96,67,105
26,Sonora,18,Cajeme,268,133,135,73,163,32,2.87,27,6,6.9,7.41,6.42,48,220
26,Sonora,18,Cajeme,39164,19921,19243,9208,26993,2961,1.99,2038,455,10.51,10.51,10.52,6285,32870
26,Sonora,18,Cajeme,1300,636,664,274,874,152,2.28,119,23,9.01,9.41,8.62,251,1048
26,Sonora,18,Cajeme,646,325,321,157,425,64,2.49,77,12,8.71,8.75,8.67,94,552
26,Sonora,18,Cajeme,240,106,134,60,144,36,2.49,20,5,8.37,8.81,8.03,27,211
26,Sonora,18,Cajeme,707,336,371,162,437,108,2.79,6,17,8.05,8.03,8.06,189,517
26,Sonora,18,Cajeme,1571,795,776,474,1000,97,2.24,65,15,8.66,8.89,8.42,264,1305
26,Sonora,18,Cajeme,8473,4285,4188,2052,5558,863,2.32,568,137,9.5,9.49,9.52,1155,7316
26,Sonora,18,Cajeme,1177,583,594,309,760,108,2.3,172,21,8.78,8.91,8.65,226,951
26,Sonora,18,Cajeme,724,333,391,192,460,72,2.55,37,12,8.13,8.56,7.76,121,603
26,Sonora,18,Cajeme,331,142,189,85,198,48,2.58,47,12,7.54,7.97,7.21,61,270
26,Sonora,18,Cajeme,200,89,111,45,130,25,2.49,55,2,8.34,8.77,7.95,25,175
26,Sonora,18,Cajeme,1248,605,643,291,818,139,2.39,91,28,9.38,9.5,9.27,223,1025
26,Sonora,18,Cajeme,108,48,60,24,59,25,3.23,3,0,6.89,7.54,6.33,41,67
26,Sonora,18,Cajeme,1050,513,537,266,674,110,2.33,51,2,7.86,8.1,7.63,169,881
26,Sonora,18,Cajeme,4146,2057,2089,854,2775,510,2.29,363,65,9.83,9.71,9.94,733,3404
26,Sonora,18,Cajeme,3002,1464,1538,757,1868,377,2.54,150,43,9.05,9.1,9.01,523,2479
26,Sonora,18,Cajeme,12,5,7,0,6,6,5.6,0,0,4.67,3.6,5.43,6,6
26,Sonora,18,Cajeme,315,140,175,76,206,33,2.68,23,4,7.1,7.82,6.54,149,166
26,Sonora,18,Cajeme,364,171,193,96,240,28,2.35,31,6,8.24,8.42,8.08,119,245
26,Sonora,18,Cajeme,405,208,197,80,276,49,2.37,35,1,8.27,8.12,8.43,83,322
26,Sonora,18,Cajeme,292,137,155,53,191,48,2.47,33,15,7.39,7.38,7.41,41,251
26,Sonora,18,Cajeme,375,201,174,81,231,63,2.28,16,4,8.79,9.15,8.37,60,315
26,Sonora,18,Cajeme,1225,602,623,275,774,176,2.73,143,18,8.27,8.42,8.12,298,927
26,Sonora,18,Cajeme,14173,7124,7049,3562,9104,1505,2.33,1487,226,9.26,9.32,9.2,2820,11350
26,Sonora,18,Cajeme,637,335,302,178,404,55,2.52,70,22,7.65,7.9,7.38,153,484
26,Sonora,18,Cajeme,123,62,61,23,78,22,2.42,9,3,10.12,10.5,9.71,20,103
26,Sonora,18,Cajeme,134,68,66,32,83,19,2.16,4,0,9.31,10.15,8.38,12,122
26,Sonora,18,Cajeme,172,80,92,36,104,32,2.69,22,3,7.98,8.27,7.7,47,125
26,Sonora,18,Cajeme,101,42,59,16,69,16,1.81,4,2,6.29,7.03,5.73,21,80
26,Sonora,18,Cajeme,508,227,281,152,309,47,2.81,27,6,7.2,7.55,6.93,144,364
26,Sonora,18,Cajeme,226,108,118,60,145,21,2.31,16,2,8.27,8.58,7.99,58,168
26,Sonora,18,Cajeme,323,158,165,68,214,41,2.88,23,3,8.84,8.84,8.83,63,259
26,Sonora,18,Cajeme,10,7,3,3,5,2,1.67,2,0,5.43,6.5,4,8,2
26,Sonora,18,Cajeme,29,16,13,13,14,2,2.1,0,0,8.63,9.11,8,4,24
26,Sonora,18,Cajeme,12,6,6,4,6,2,2.33,0,0,8.88,11.2,5,3,9
26,Sonora,18,Cajeme,17,9,8,3,12,2,2.88,1,0,8.07,8.29,7.86,3,14
26,Sonora,18,Cajeme,56,27,29,11,35,10,3.04,7,0,7.02,7.18,6.87,16,40
26,Sonora,18,Cajeme,16,8,8,3,7,6,1.43,0,0,3,2.5,3.43,7,9
26,Sonora,18,Cajeme,122,54,68,30,82,10,3.26,11,4,5.98,5.79,6.12,27,95
26,Sonora,18,Cajeme,355,164,191,100,219,36,2.48,26,1,7.33,7.4,7.26,126,229
26,Sonora,18,Cajeme,22,9,13,3,15,4,3.13,2,0,6.37,6.25,6.45,10,12
26,Sonora,18,Cajeme,14,8,6,3,11,0,1.6,1,0,11.55,12.6,10.67,1,13
26,Sonora,18,Cajeme,8,4,4,1,6,1,3,0,0,8.86,9.5,8,0,8
26,Sonora,18,Cajeme,40,22,18,8,25,7,3,11,1,6.91,6.53,7.24,4,36
26,Sonora,18,Cajeme,88,38,50,22,55,11,2.39,0,0,7.08,6.96,7.16,19,68
26,Sonora,18,Cajeme,16,8,8,6,8,2,2.5,1,0,7.7,8,7.25,5,11
26,Sonora,18,Cajeme,10,5,5,2,6,2,3,5,0,5.63,8,4.2,0,10
26,Sonora,18,Cajeme,63,28,35,16,37,10,2.4,5,3,9.26,9.91,8.68,13,50
26,Sonora,18,Cajeme,60,33,27,10,33,17,3.04,9,1,7.52,6.75,8.23,5,55
26,Sonora,18,Cajeme,6,2,4,0,3,3,1,1,0,5.17,8,3.75,2,4
26,Sonora,18,Cajeme,11,6,5,3,8,0,2.67,0,0,6.63,7,6.4,1,10
26,Sonora,18,Cajeme,529,258,271,138,335,56,2.55,58,18,8.65,8.27,9.02,111,418
26,Sonora,18,Cajeme,53,23,30,18,35,0,2.12,0,0,8.63,8.6,8.65,2,51
26,Sonora,18,Cajeme,135,63,72,28,94,13,2.78,8,1,8.19,8.39,8.02,38,97
26,Sonora,18,Cajeme,75,37,38,22,47,6,2.43,14,4,6.83,6.73,6.93,19,56
26,Sonora,18,Cajeme,8,4,4,0,5,3,2,1,0,13.75,13.75,13.75,1,7
26,Sonora,18,Cajeme,15,6,9,2,11,2,1.2,2,1,8.85,10,8.13,4,11
26,Sonora,18,Cajeme,11,6,5,2,8,1,2.33,2,0,8.56,8.8,8.25,0,11
26,Sonora,18,Cajeme,8,3,5,2,5,1,1,1,0,8.17,11,6.75,5,3
26,Sonora,18,Cajeme,10,6,4,3,6,1,1.4,0,0,10.14,9.25,11.33,0,10
26,Sonora,18,Cajeme,24,11,13,7,17,0,1.71,4,0,7.06,8,6.4,1,23
26,Sonora,18,Cajeme,11,3,8,0,8,3,3.33,0,0,5.73,5,6,0,11
26,Sonora,18,Cajeme,49,24,25,18,26,5,2.57,1,4,7.77,8.57,7.12,3,46
26,Sonora,18,Cajeme,22,12,10,4,16,2,1.9,4,0,7.22,8.22,6.22,3,19
26,Sonora,18,Cajeme,9,6,3,1,7,1,2.2,0,0,14.13,14,14.33,1,8
26,Sonora,18,Cajeme,16,9,7,5,11,0,2,1,0,7.27,7.33,7.2,3,13
26,Sonora,18,Cajeme,8,4,4,3,4,1,1,0,0,14.8,15.5,14.33,0,8
26,Sonora,18,Cajeme,24,12,12,8,15,1,2.11,1,0,8.19,8.5,7.88,2,22
26,Sonora,18,Cajeme,16,7,9,4,9,3,2.6,1,0,12.75,14.4,11.57,5,11
26,Sonora,18,Cajeme,24,9,15,3,16,5,4.71,2,1,2.29,3.57,1.64,10,14
26,Sonora,18,Cajeme,10,5,5,2,6,2,2,0,0,4.88,4.5,5.25,2,8
26,Sonora,18,Cajeme,14,6,8,3,9,2,2.17,1,0,10.27,10.67,9.8,0,14
26,Sonora,18,Cajeme,14,7,7,3,10,1,2.6,0,1,5.91,3.8,7.67,7,7
26,Sonora,18,Cajeme,11,7,4,2,8,1,1.83,1,0,7.11,6.33,8.67,0,11
26,Sonora,18,Cajeme,16,8,8,6,8,2,2.4,1,0,6.8,7.25,6.5,1,15
26,Sonora,18,Cajeme,99,45,54,24,64,11,2.86,3,1,6.89,7.09,6.74,10,89
26,Sonora,18,Cajeme,27,10,17,6,18,3,3.29,0,0,9.1,9.57,8.86,11,16
26,Sonora,18,Cajeme,20,9,11,5,11,4,3,5,0,7.6,7.17,7.89,4,16
26,Sonora,18,Cajeme,15,7,8,0,13,2,1.57,0,0,15.07,16.14,14.13,1,14
26,Sonora,18,Cajeme,17,8,9,8,9,0,2.25,0,0,9.33,9.75,9,5,12
26,Sonora,18,Cajeme,9,5,4,3,6,0,2,1,2,7.33,10.5,5.75,5,4
26,Sonora,18,Cajeme,10,6,4,4,5,1,3,0,0,8.67,8.25,9.5,3,7
26,Sonora,18,Cajeme,12,7,5,2,9,1,2.33,0,0,7.2,8,6,4,8
26,Sonora,18,Cajeme,19,11,8,5,11,3,2.67,1,0,7.14,7.38,6.83,1,18
26,Sonora,18,Cajeme,76,34,42,10,60,6,2.48,8,1,7.86,7.81,7.91,12,64
26,Sonora,18,Cajeme,19,11,8,6,10,3,3,2,1,9.92,10.83,9.14,0,19
26,Sonora,18,Cajeme,11,7,4,5,6,0,2.25,0,0,11.17,11.33,11,0,11
26,Sonora,18,Cajeme,19,10,9,7,12,0,1.43,0,0,17.25,17.33,17.17,2,17
26,Sonora,18,Cajeme,22,8,14,8,14,0,1.86,0,0,7.5,8.83,6.5,3,19
26,Sonora,18,Cajeme,44,20,24,10,33,1,1.95,2,1,7.35,7.76,6.94,10,34
26,Sonora,18,Cajeme,10,5,5,2,8,0,1.75,0,0,6.88,7.75,6,0,10
26,Sonora,18,Cajeme,21,7,14,4,13,4,3.29,1,0,10,9.86,10.1,5,16
26,Sonora,18,Cajeme,16,5,11,2,13,1,1.5,3,0,7.79,9,7.3,6,10
26,Sonora,18,Cajeme,12,4,8,5,7,0,4,0,0,5.43,5.33,5.5,0,12
26,Sonora,18,Cajeme,13,5,8,7,5,1,4.67,1,0,10.17,10.33,10,1,12
26,Sonora,18,Cajeme,10,6,4,4,5,1,3.5,1,0,5.83,7.5,5,3,7
26,Sonora,18,Cajeme,12,5,7,2,6,4,3,1,0,7.3,8.75,6.33,2,10
26,Sonora,18,Cajeme,9,4,5,1,6,2,1,1,0,6.25,6,6.4,1,8
26,Sonora,18,Cajeme,17,3,14,3,13,1,4.33,4,0,7.43,8,7.27,9,8
26,Sonora,18,Cajeme,12,6,6,3,7,2,4.5,1,0,4.22,3.75,4.6,5,7
26,Sonora,18,Cajeme,9,3,6,2,6,1,4,2,1,7.43,8.33,6.75,1,8
26,Sonora,19,Cananea,39451,19841,19610,10842,25347,3217,2.09,1546,430,10.52,10.55,10.48,3450,35947
26,Sonora,19,Cananea,38113,19225,18888,10493,24502,3097,2.07,1481,415,10.6,10.62,10.58,3297,34786
26,Sonora,19,Cananea,364,163,201,130,213,21,2.84,17,5,7.55,7.79,7.32,58,306
26,Sonora,19,Cananea,18,7,11,0,14,4,4.29,1,0,5.39,6.43,4.73,6,12
26,Sonora,19,Cananea,272,131,141,82,177,13,2.25,9,0,10.06,10.21,9.92,13,259
26,Sonora,19,Cananea,17,10,7,3,11,3,2.13,1,2,7.21,7.25,7.17,0,17
26,Sonora,19,Cananea,206,108,98,47,127,32,2.36,6,3,8.53,8.64,8.4,7,199
26,Sonora,19,Cananea,76,37,39,11,36,9,2.67,3,1,6.93,6.85,7,9,47
26,Sonora,19,Cananea,6,1,5,2,4,0,3,0,0,6.75,9,6,0,6
26,Sonora,19,Cananea,193,85,108,41,137,15,3.06,13,1,8.26,8.27,8.25,24,169
26,Sonora,19,Cananea,38,20,18,17,20,1,2.45,3,1,8.62,9.6,7.73,7,31
26,Sonora,19,Cananea,6,1,5,0,4,2,11,1,1,8.83,6,9.4,3,3
26,Sonora,19,Cananea,6,2,4,1,5,0,1,0,0,8.8,9,8.67,1,5
26,Sonora,19,Cananea,7,2,5,1,6,0,4,0,0,9.83,10.5,9.5,0,7
26,Sonora,19,Cananea,11,6,5,1,7,3,2.6,1,1,6.9,8.4,5.4,3,8
26,Sonora,20,Carbó,4946,2378,2568,1356,3137,453,2.45,236,51,8.3,8.53,8.08,1198,3731
26,Sonora,20,Carbó,4483,2195,2288,1221,2841,421,2.48,218,51,8.38,8.6,8.17,1108,3370
26,Sonora,20,Carbó,30,13,17,8,16,6,2.33,0,0,6.41,6.43,6.4,8,22
26,Sonora,20,Carbó,41,16,25,10,29,2,1.86,1,0,7.23,7.31,7.17,8,33
26,Sonora,20,Carbó,105,50,55,43,61,1,1.34,2,0,6.31,5.8,6.78,23,82
26,Sonora,20,Carbó,39,16,23,18,21,0,2.56,1,0,9.05,9.67,8.58,8,31
26,Sonora,20,Carbó,13,8,5,3,10,0,2,0,0,11.3,13,8.75,1,12
26,Sonora,20,Carbó,11,3,8,5,6,0,2.5,0,0,8.17,7.5,8.5,0,11
26,Sonora,21,La Colorada,1848,828,1020,385,1179,284,2.65,139,13,7.57,7.9,7.33,332,1498
26,Sonora,21,La Colorada,394,200,194,93,251,50,2.27,33,2,8.66,8.59,8.72,42,352
26,Sonora,21,La Colorada,226,100,126,37,141,48,2.79,28,5,7.25,7.01,7.43,51,175
26,Sonora,21,La Colorada,5,3,2,1,4,0,2,1,0,6.75,7.5,6,0,4
26,Sonora,21,La Colorada,31,10,21,3,19,9,3.33,3,0,6.68,6.78,6.63,8,23
26,Sonora,21,La Colorada,116,53,63,23,72,21,2.89,7,0,6.84,7.02,6.69,45,70
26,Sonora,21,La Colorada,738,336,402,176,459,103,2.58,43,5,7.6,8.12,7.19,136,590
26,Sonora,21,La Colorada,134,57,77,26,82,26,3.32,19,1,6.76,7.05,6.58,25,107
26,Sonora,21,La Colorada,4,1,3,0,3,1,7,1,0,5.25,3,6,1,3
26,Sonora,21,La Colorada,4,1,3,0,3,1,0,0,0,7.5,9,7,0,4
